freq(Hz),pow(dB/Hz)
1593.45703125,16.889436063209384
1598.84033203125,17.713707321709386
1604.2236328125,12.737955875464234
1609.60693359375,12.339084911851558
1614.990234375,12.122080752982729
1620.37353515625,15.625678339088129
1625.7568359375,16.493571121431152
1631.14013671875,10.341544632713276
1636.5234375,22.14022598474613
1641.90673828125,23.167146091747533
1647.2900390625,18.170465793655282
1652.67333984375,-2.8786417779351665
1658.056640625,20.69708590606149
1663.43994140625,27.281798483384264
1668.8232421875,28.580005753839206
1674.20654296875,26.38252907670982
1679.58984375,23.340796121664887
1684.97314453125,21.597348168022666
1690.3564453125,16.841196256087297
1695.73974609375,8.56479888555896
1701.123046875,13.265716138576336
1706.50634765625,16.878467711180672
1711.8896484375,18.931181150825786
1717.27294921875,17.451360032039727
1722.65625,15.149336737582937
1728.03955078125,15.219305326848701
1733.4228515625,7.870431658994916
1738.80615234375,11.30139360805844
1744.189453125,20.220786802182
1749.57275390625,22.692728217278702
1754.9560546875,21.929429804835017
1760.33935546875,24.135243323248858
1765.72265625,20.3418485218962
1771.10595703125,4.682689257864003
1776.4892578125,14.188729946619693
1781.87255859375,11.91977457859134
1787.255859375,19.07923371678156
1792.63916015625,23.494693092101286
1798.0224609375,24.72723231991004
1803.40576171875,22.889217260652003
1808.7890625,18.292573717722476
1814.17236328125,16.157535644118795
1819.5556640625,19.339616472930274
1824.93896484375,15.90550311982809
1830.322265625,14.313676217952159
1835.70556640625,15.554605294652147
1841.0888671875,14.841845623261216
1846.47216796875,2.1219542442694315
1851.85546875,22.295750388823325
1857.23876953125,24.336007248339886
1862.6220703125,20.49424362412068
1868.00537109375,14.355466616026186
1873.388671875,7.161393585236228
1878.77197265625,3.5191194378841284
1884.1552734375,9.154269187420937
1889.53857421875,10.247234887664598
1894.921875,15.777647837965318
1900.30517578125,17.20217682072844
1905.6884765625,16.18966030293552
1911.07177734375,-1.391965518903299
1916.455078125,14.686490976265212
1921.83837890625,17.306670874777794
1927.2216796875,17.593802573695932
1932.60498046875,16.614410392811067
1937.98828125,18.764174279322717
1943.37158203125,21.711815749037843
1948.7548828125,22.330968974772606
1954.13818359375,21.67715104896007
1959.521484375,15.468952376822331
1964.90478515625,8.978144667159357
1970.2880859375,13.771727278781661
1975.67138671875,12.480514649847109
1981.0546875,14.80197690054856
1986.43798828125,15.088409464175003
1991.8212890625,2.7556327824380027
1997.20458984375,11.855059728750765
2002.587890625,14.316078429361408
2007.97119140625,12.631522373809002
2013.3544921875,1.9870821028268373
2018.73779296875,14.08949555360049
2024.12109375,15.618678210631531
2029.50439453125,16.797764745957792
2034.8876953125,17.00807156941065
2040.27099609375,16.01279311260296
2045.654296875,10.337127057142176
2051.03759765625,8.30597659311495
2056.4208984375,6.296386100749113
2061.80419921875,6.922379859666706
2067.1875,6.135770843649878
2072.57080078125,10.469093340037368
2077.9541015625,13.186689211352665
2083.33740234375,11.415539605709908
2088.720703125,14.423968479408504
2094.10400390625,11.253394902669678
2099.4873046875,9.46987352796414
2104.87060546875,13.529421856501136
2110.25390625,16.12946694378239
2115.63720703125,15.211244210513552
2121.0205078125,9.916618575320063
2126.40380859375,11.866406033185996
2131.787109375,18.237937969683333
2137.17041015625,17.308706927067018
2142.5537109375,15.913893869311984
2147.93701171875,13.992816534303863
2153.3203125,2.2091233148073366
2158.70361328125,8.511673188191018
2164.0869140625,3.316145500575001
2169.47021484375,11.36523627584445
2174.853515625,18.56579507993807
2180.23681640625,20.495749020483473
2185.6201171875,15.594262576866099
2191.00341796875,10.225453821956044
2196.38671875,16.975189202558468
